code,name,category,properties,day_price
TRDI0194,Scaffclamp single 50mm (large) [black],RIGGING,,2.00
TRDI0201,Scaffclamp double 50mm (large) [black],RIGGING,,2.25
TRDI0208,Scaffclamp (large) with eye M12 Max 340kg,RIGGING,,2.00
TRDI0206,Scaffclamp with spigot,RIGGING,,2.00
TRDI0228,Rent-All - Tree clamp black incl. 50 cm pipe,RIGGING,,7.50
STPE0722,"ALP-Lift telescopic boom lift PHCI 940 WH 9,4 mtr[230V]",RIGGING,,225.00
STPE0724,ALP-Lift telescopic boom lift PHCI 1100 WH 11 mtr[230V],RIGGING,,275.00
STPE0726,ALP-Lift telescopic boom lift PHC 1200 WH 12 mtr[230V],RIGGING,,275.00
STPE0728,ALP-Lift telescopic boom lift PH1300 WH 13mtr+ Bokpoot[230V],RIGGING,,275.00
STPE0732,ALP-Lift telescopic boom lift Selfdrive AMWP9.5 WH 9.50 mtr,RIGGING,,450.00
STST0040,"ALP - Theatre lift TLC 750F 300 KG 7,50 meter",RIGGING,,75.00
STST0045,"ALP - lift E760SB 300KG 7,60 meter",RIGGING,,75.00
STST0023,"Manfrotto - 087NWB, Wind-Up Stand 3,80m/30kg (Black)",RIGGING,,12.50
STST0104,"Manfrotto - 126BSU Heavy Duty Stand, Black / 40KG / 3,3M",RIGGING,,15.00
STST0055,Manfrotto - 297FBASE floorstand 40kg 28mm spigot [Black],RIGGING,,5.00
STST0105,Manfrotto - 143N Magic Arm (W/O Accessories),RIGGING,,12.50
STST0035,"VMB - TE 074 stand winch 230KG 5,35 M (black)",RIGGING,,22.50
STST0037,"VMB - TE 076 stand winch 220KG 6,50m (black)",RIGGING,,30.00
STST0048,"VMB - TL-A400/8 Line array Lift 400KG 8,20 mtr (1,98 folded)",RIGGING,,85.00
STST0049,"VMB - FAS-01 support for Line array Lift with 3,27Kn Shackle",RIGGING,,5.00
STST0081,"VMB - Showlift SL18 Automated Tower 55KG 4,1 M (XLR5)",RIGGING,,450.00
STST0210,Sidelight telescopic ballet tower a-sym. H200-L80 [1pc],RIGGING,,25.00
STST0053,Rent-All Floor Cross black foldable 40x35cm,RIGGING,,2.50
PTCB0200,Concrete baseplate 350kg (0.75m x 0.75m) H30V only [1 Piece],RIGGING,,80.00
PTCB0250,Concrete baseplate 880kg (1.15m x 1.15m) [1 Piece],RIGGING,,100.00
DOPD0190,"Wentex Pipe & Drape FOH kit, 9 mtr",RIGGING,,100.00
DOPD0200,"Wentex Pipe & Drape FOH kit, 15/18 mtr",RIGGING,,175.00
DOPD0210,"Wentex Pipe & Drape H-300 kit, 15/18 mtr",RIGGING,,225.00
POPO0490,"Eurotruss - Stagedeck Pro Black Hexa 2,0 x 1,0m / 500 kg/m² 6",RIGGING,,10.00
POPO0492,"Eurotruss - Stagedeck Pro Black Hexa 2,0 x 0,75m / 500 kg/m²",RIGGING,,8.50
POPO0494,"Eurotruss - Stagedeck Pro Black Hexa 2,0 x 0,50m / 500 kg/m²",RIGGING,,8.50
POPO0496,"Eurotruss - Stagedeck Pro Black Hexa 1,0 x 1,0m / 500 kg/m² 6",RIGGING,,7.50
POPO0498,"Eurotruss - Stagedeck Pro Black Hexa 1,0 x 0,50m / 500 kg/m²",RIGGING,,7.50
POPO0501,"Eurotruss - Stagedeck Pro Black Hexa 0,50 x 0,5m / 500 kg/m²",RIGGING,,5.00
POPO0499,"Eurotruss - Stagedeck Pro 1,0x1,0x1,4m triangle / 500 kg/m²",RIGGING,,7.50
POPO0509,"Leg for Stagedeck/stagedex KIT 44x 0,20 m",RIGGING,,11.00
POPO0511,"Leg for Stagedeck/stagedex KIT 80x 0,40 m",RIGGING,,20.00
POPO0513,"Leg for Stagedeck/stagedex KIT 80x 0,60 m",RIGGING,,32.00
POPO0515,"Leg for Stagedeck/stagedex KIT 80x 0,80 m",RIGGING,,32.00
POPO0517,"Leg for Stagedeck/stagedex KIT 80x 1,00 m",RIGGING,,40.00
POPO0523,"Leg for Stagedeck/stagedex KIT 80x 1,20 m",RIGGING,,40.00
POPO0524,"Leg for Stagedeck/stagedex KIT 48x variable 0,60 -0,90 m",RIGGING,,48.00
POPO0526,"Leg for Stagedeck/stagedex KIT 24x variable 1,00 -1,60 m",RIGGING,,48.00
POPO0528,"Leg for Stagedeck/stagedex KIT 24x variable 1,20 -1,90 m",RIGGING,,48.00
POPO0210,Eurotruss - Adjustable Stairs 40-60cm [black],RIGGING,,10.00
POPO0212,Eurotruss - Adjustable Stairs 60-100cm + Railing kit [black],RIGGING,,20.00
POPO0214,Eurotruss - Adjustable Stairs 80-140cm + Railing kit [black],RIGGING,,20.00
POPO0532,Eurotruss - Stagedeck hand railing 100cm [Black],RIGGING,,3.00
POPO0530,Eurotruss - Stagedeck hand railing 200cm [Black],RIGGING,,4.00
POPO0550,Eurotruss - Stagedeck deck to deck clamp,RIGGING,,0.50
POPO0611,Rent-All - Riser wheel for Stagedeck/stagedex leg,RIGGING,,2.50
POSD0100,Prolyte Stagedex - riser 2m x 1m,RIGGING,,12.50
POSD0125,Prolyte Stagedex - riser 2m x 0.5m,RIGGING,,8.50
POSD0130,Prolyte Stagedex - riser 1m x 1m,RIGGING,,8.00
POSD0140,Prolyte Stagedex - riser 1m x 0.5m,RIGGING,,8.00
POSD0400,Prolyte Stagedex - railing black - 1m,RIGGING,,4.50
POSD0410,Prolyte Stagedex - railing black - 2m,RIGGING,,5.50
POSD0430,Prolyte Stagedex Stairset 0.8m (0.2+0.4+0.6+0.8+ 2x railing),RIGGING,,30.00
RIST0455,"Chainclutch 10kN 2,00m",RIGGING,,5.00
RIST0457,"Chainclutch 20kN 2,00m 2",RIGGING,,5.00
RIST0470,"Deck Chain Type HLC16 32,2kN 1,5 m (link length = 100mm)",RIGGING,,7.50
RIST0481,"Cable glider 60kg +endstop + steel 0,8kN, 4mm 5,00m [black]",RIGGING,,5.00
RIST0482,"Cable glider 60kg +endstop + steel 0,8kN, 4mm 7,50m [black] 2-3",RIGGING,,8.00
RIST0483,"Cable glider 240kg +endstop + steel 3,3kN, 8mm 5,00m [black]",RIGGING,,5.00
RIST0485,"Cable glider 240kg +endstop + steel 3,3kN, 8mm 7,50m [black]",RIGGING,,10.00
RIST0487,Cable glider + M12 eyenut without cable [black] 50SVII,RIGGING,,2.50
RIST0495,"Shackle 20,0kN",RIGGING,,0.50
RIST0500,"Shackle 32,5kN",RIGGING,,0.50
RIST0502,"Shackle 47,5kN",RIGGING,,1.25
RIST0510,"Masterlink 20kN oval ""topring""",RIGGING,,1.00
RIST0513,"Masterlink 31kN oval ""topring""",RIGGING,,1.10
STPE0715,Sicherungsseile - Wire rope ladder 4mm 5.04m 16steps (black),RIGGING,,10.00
RIST0517,"FALLSAFE - FS804-20 Safewalk Lifeline, 20m [KIT]",RIGGING,,15.00
RIST0550,Fallsafe - FS804B Lifeline 20m,RIGGING,,7.50
RIST0551,Fallsafe - FS801B Anchor 1m,RIGGING,,7.50
RIST0520,Beam Clamp 20kN 75/220 mm [black],RIGGING,,10.00
RIST0521,Beam Clamp 30kN 80/320 mm [yellow/blue/black],RIGGING,,10.00
RIST0528,Beam Clamp for tent with scaf clamp WLL = 150kg,RIGGING,,2.50
RIST0529,Beam Clamp for tent with hanging M14 eye bolt WLL = 150kg,RIGGING,,2.50
RIST0530,Beam Clamp for tent WLL = 150kg (no attachments),RIGGING,,2.50
RIST0531,Beam Clamp for tent WLL = 500kg,RIGGING,,5.00
RIST0621,"Roundsling Nylon 20kN 1,0m [black]",RIGGING,,1.00
RIST0623,"Roundsling Nylon 20kN 1,5m [black]",RIGGING,,1.00
RIST0624,"Roundsling Nylon 20kN 2,0m [black]",RIGGING,,1.00
RIST0639,"Roundsling Steel 20kN 1,0m [Black] KIT [60 Pieces]",RIGGING,,60.00
RIST0649,"Roundsling Steel 20kN 1,5m [Black] KIT [50 Pieces]",RIGGING,,50.00
RIST0651,"Roundsling Steel 20kN 2,0m [Black] KIT [40 Pieces]",RIGGING,,40.00
RIST0701,"Roundsling Steel 20kN 3,0m [Black] KIT [25 Pieces]",RIGGING,,25.00
RIST0702,Ratchet strap endless Rent-All 20kN - 35mm / 2 m [black] AW,RIGGING,,2.50
RIST0704,Ratchet strap endless Rent-All 20kN - 35mm / 4 m [black] AW,RIGGING,,3.00
RIST0706,Ratchet strap endless Rent-All 20kN - 35mm / 6 m [black] AW,RIGGING,,3.75
RIST0750,Burlap,RIGGING,,0.15
RIST1005,"Steel 10kN 10mm 0,50m",RIGGING,,1.00
RIST1007,"Steel 10kN 10mm 0,75m",RIGGING,,1.00
RIST1010,"Steel 10kN 10mm 1,00m",RIGGING,,1.00
RIST1012,"Steel 10kN 10mm 1,25m",RIGGING,,1.00
RIST1015,"Steel 10kN 10mm 1,50m",RIGGING,,2.00
RIST1020,"Steel 10kN 10mm 2,00m",RIGGING,,2.00
RIST1025,"Steel 10kN 10mm 2,50m",RIGGING,,2.00
RIST1030,"Steel 10kN 10mm 3,00m",RIGGING,,2.00
RIST1040,"Steel 10kN 10mm 4,00m",RIGGING,,2.50
RIST1050,"Steel 10kN 10mm 5,00m",RIGGING,,2.50
RIST1060,"Steel 10kN 10mm 6,00m",RIGGING,,2.50
RIST1070,"Steel 10kN 10mm 7,00m",RIGGING,,2.50
RIST1075,"Steel 10kN 10mm 7,50m",RIGGING,,2.50
RIST1080,"Steel 10kN 10mm 8,00m",RIGGING,,2.50
RIST1090,"Steel 10kN 10mm 9,00m",RIGGING,,2.50
RIST1100,"Steel 10kN 10mm 10,00m",RIGGING,,2.50
RIST2005,"Steel 20kN 14mm 0,68m grey",RIGGING,,1.50
RIST2007,"Steel 20kN 14mm 0,75m orange",RIGGING,,1.00
RIST2010,"Steel 20kN 14mm 1,00m",RIGGING,,1.00
RIST2015,"Steel 20kN 14mm 1,50m",RIGGING,,2.00
RIST2020,"Steel 20kN 14mm 2,00m",RIGGING,,2.00
RIST2025,"Steel 20kN 14mm 2,50m",RIGGING,,2.00
RIST2030,"Steel 20kN 14mm 3,00m",RIGGING,,2.00
RIST2040,"Steel 20kN 14mm 4,00m",RIGGING,,2.00
RIST2050,"Steel 20kN 14mm 5,00m",RIGGING,,2.50
RIST2060,"Steel 20kN 14mm 6,00m",RIGGING,,2.50
RIST2075,"Steel 20kN 14mm 7,50m",RIGGING,,2.50
RIST2080,"Steel 20kN 14mm 8,00m",RIGGING,,2.50
RIST2090,"Steel 20kN 14mm 9,00m",RIGGING,,2.50
RIST2100,"Steel 20kN 14mm 10,00m",RIGGING,,2.50
RIST2120,"Steel 20kN 14mm 20,00m",RIGGING,,4.50
KADI0012,"PSU 63A CEE red > 12x C16 > 2x H16/6ch (0,03A),PIN 1-9",CABLES,,35.00
KADI0010,"PSU 63A CEE red > 16x C16 > 2x H16/8ch (0,03A),PIN 1-9",CABLES,,35.00
KADI0060,"PSU 125A CEE red > 48x C16 > 6x H16/8ch 3x RCD, PIN 1-9",CABLES,,135.00
KADI0061,"PSU 125A CEE red > 48x C16 > 6x H16/8ch 6x RCD, PIN 1-9",CABLES,,125.00
KADI0063,"PSU 125A CEE red > 48x C16 > 6x H16/8ch 49x RCBO, PIN 1-9",CABLES,,175.00
KADI0020,"PSU Powerlock in/out > 64x C16 > 16x H16 4x RCD, PIN 1-9",CABLES,,225.00
KADI0022,"PSU Powerlock in/out > 64x C16 > 16x H16 8x RCD, PIN 1-9",CABLES,,225.00
KADI0025,"PSU Powerlock in/out > 64x C16 > 16x H16 65x RCBO, PIN 1-9",CABLES,,300.00
KADI0450,PSU 32A CEE red > 6x 16A Schuko (breaker),CABLES,,15.00
KADI0457,PSU 32A CEE red in/out >6x 16A Schuko (breaker),CABLES,,20.00
KADI0475,PSU 32A CEE red > 2x 16A CEE red / 6x Schuko / 1x Aux 16A,CABLES,,25.00
KADI0455,PSU 32A CEE red >6x 16A CEE blue/black (differential),CABLES,,20.00
KADI0601,"PSU 63A CEE red > 16x C16 > 2x H16/8ch (0,03A) PIN 1-2",CABLES,,30.00
KADI0602,"PSU 63A CEE red > 12x C16 > 2x H16/6ch (0,3A) [video]",CABLES,,30.00
KADI0440,PSU 63A CEE red > 2x 32A red [audio],CABLES,,30.00
KADI0665,PSU 63A CEE red > 2x 32A CEE red / 1x 16A Schuko,CABLES,,40.00
KADI0660,PSU 63A CEE red > 2x 32A CEE red + 2x 16A CEE red + 4xSchuko,CABLES,,40.00
KADI0680,PSU 63A CEE red > 3x 32A CEE red / 6x 16A CEE blue,CABLES,,35.00
KADI0666,PSU 63A CEE red > 2x 32A CEE red/6x 16A Schuko,CABLES,,40.00
KADI0700,"PSU 125A CEE red > 36x C16 > 6x H16/6ch, PIN 1-2",CABLES,,110.00
KADI0705,PSU 125A CEE red > 48x C16 > 8x H16/6ch PIN 1-2,CABLES,,135.00
KADI0707,"PSU 125A CEE red > 48x C16, 3x RCD > 6x H16/8ch, PIN 1-2",CABLES,,135.00
KADI0725,PSU 125A CEE red > 2x 63A CEE red (Connex),CABLES,,60.00
KADI0710,PSU 125A CEE red >1x 63A red/2x 32A red/2x 16A red/6x schuko,CABLES,,75.00
KADI0715,PSU 125A CEE red > 6x 32A red / 7x 16A schuko (Connex),CABLES,,75.00
KADI0832,PSU Powerlock in/out > 4x 125A CEE red (connex),CABLES,,135.00
KADI0840,"PSU Powerlock in/out > 64x C16, 4x RCD > 16x H16, pin 1-2",CABLES,,225.00
KADI0850,Rent-All - Transformer 110V-400A / sec. 230V-200A / 60Hz,CABLES,,175.00
KASH0234,"Schuko Cable 16A, Mixed KIT 10x (2.5m-5m-10m) 5x (15m-25m) 12x 4way",CABLES,,125.00
KASH0106,"Schuko cable KIT 16A 2,5 m [50 pieces]",CABLES,,100.00
KASH0111,"Schuko cable KIT 16A 5,0 m [50 pieces]",CABLES,,75.00
KASH0121,"Schuko cable KIT 16A 10,0 m [40 pieces]",CABLES,,100.00
KASH0126,"Schuko cable KIT 16A 15,0 m [30 pieces]",CABLES,,90.00
KASH0136,"Schuko cable KIT 16A 25,0 m [20 pieces]",CABLES,,100.00
KASH0218,"Schuko adaptor KIT 16A 4-way 2,5 m [50 pieces]",CABLES,,112.50
KASH0305,"Schuko adapter 16A > Powercon 2,5m",CABLES,,1.50
KASH0310,"Schuko adapter 16A > Powercon TRUE1 IP65 1,5/2,5 m",CABLES,,0.50
KASF0180,"Single phase 16A CEE, Mixed KIT 4x (2.5m-5m-10m-15m-25m) + adaptors",CABLES,,110.00
KASF0151,"Single phase cable 16A CEE 2,5m [20 Pieces]",CABLES,,40.00
KASF0153,"Single phase cable 16A CEE 5,0m [20 Pieces]",CABLES,,50.00
KASF0155,"Single phase cable 16A CEE 10,0m [30 Pieces]",CABLES,,105.00
KASF0157,"Single phase cable 16A CEE 15,0m [20 Pieces]",CABLES,,80.00
KASF0159,"Single phase cable 16A CEE 25,0m [10 Pieces]",CABLES,,60.00
KASF0163,"Single phase cable 16A CEE 50,0m [10 Pieces]",CABLES,,100.00
KASF0103,"Single phase adaptor 16A CEE blue > 3x 16A CEE blue 2,5 m",CABLES,,2.50
KASF0108,Single phase adaptor 16A CEE blue > Schuko 16A [f],CABLES,,2.00
KASF0110,Single phase adaptor 16A CEE blue > Schuko 16A 4-way,CABLES,,1.25
KAKR0305,"Single phase cable 32A CEE blue (3x6mm²) 5,0 m",CABLES,,1.00
KAKR0310,"Single phase cable 32A CEE blue (3x6mm²) 10,0 m",CABLES,,1.25
KAKR0323,"Single phase cable 32A CEE blue (3x6mm²) 25,0 m",CABLES,,2.50
KAKR0334,Single phase adaptor 32A CEE blue > 16A CEE blue,CABLES,,2.50
KAKR0343,Single phase adaptor 32A CEE blue > 2x 32A CEE blue,CABLES,,2.50
KAKR0350,PSU 32A CEE singlephase > 6x 16A Schuko (breaker),CABLES,,7.50
KAKR0400,"Three phase cable 32A CEE red - 2,5 m [5x 6mm²]",CABLES,,2.00
KAKR0405,"Three phase cable 32A CEE red - 5,0 m [5x 6mm²]",CABLES,,2.00
KAKR0410,"Three phase cable 32A CEE red - 10,0 m [5x 6mm²]",CABLES,,3.50
KAKR0415,"Three phase cable 32A CEE red - 15,0 m [5x 6mm²]",CABLES,,5.00
KAKR0420,"Three phase cable 32A CEE red - 20,0 m [5x 6mm²]",CABLES,,6.50
KAKR0425,"Three phase cable 32A CEE red - 25,0 m [5x 6mm²]",CABLES,,8.00
KAKR0430,"Three phase cable 32A CEE red - 50,0 m [5x 6mm²]",CABLES,,15.00
KAKR0600,"Three phase cable 63A CEE red 2,5 m [5x 16mm²]",CABLES,,4.00
KAKR0605,"Three phase cable 63A CEE red 5,0 m [5x 16mm²]",CABLES,,5.00
KAKR0610,"Three phase cable 63A CEE red 10,0 m [5x 16mm²]",CABLES,,7.50
KAKR0615,"Three phase cable 63A CEE red 15,0 m [5x 16mm²]",CABLES,,10.00
KAKR0620,"Three phase cable 63A CEE red 20,0 m [5x 16mm²]",CABLES,,12.50
KAKR0625,"Three phase cable 63A CEE red 25,0 m [5x 16mm²]",CABLES,,15.00
KAKR0630,"Three phase cable 63A CEE red 50,0 m [5x 16mm²]",CABLES,,25.00
KAKR0700,"Three phase cable 125A CEE red 2,5 m [5x 35mm²]",CABLES,,7.50
KAKR0705,"Three phase cable 125A CEE red 5,0 m [5x 35mm²]",CABLES,,10.00
KAKR0710,"Three phase cable 125A CEE red 10,0 m [5x 35mm²]",CABLES,,15.00
KAKR0715,"Three phase cable 125A CEE red 15,0 m [5x 35mm²]",CABLES,,17.50
KAKR0720,"Three phase cable 125A CEE red 20,0 m [5x 35mm²]",CABLES,,20.00
KAKR0725,"Three phase cable 125A CEE red 25,0 m [5x 35mm²]",CABLES,,22.50
KAKR0735,"Three phase cable 125A CEE red 50,0 m [5x 35mm²]",CABLES,,60.00
KAKR0765,"Three phase adaptor 125A CEE red > 5x Powerlock 1,0 m",CABLES,,15.00
KAKR8201,"Three phase cable Powerlock 400A - 1,25 m [5x 150mm²]",CABLES,,40.00
KAKR8205,"Three phase cable Powerlock 400A - 5,00 m [5x 150mm²]",CABLES,,55.00
KAKR8210,"Three phase cable Powerlock 400A - 10,00 m [5x 150mm²]",CABLES,,75.00
KAKR8215,"Three phase cable Powerlock 400A - 15,00 m [5x 150mm²]",CABLES,,90.00
KAHA0203,"Harting cable KIT 16 pins (2,5mm²) 2,5 m [20 pieces]",CABLES,,100.00
KAHA0206,"Harting cable KIT 16 pins (2,5mm²) 5,0 m [20 pieces]",CABLES,,100.00
KAHA0211,"Harting cable KIT 16 pins (2,5mm²) 10,0 m [10 pieces]",CABLES,,70.00
KAHA0216,"Harting cable KIT 16 pins (2,5mm²) 15,0 m [10 pieces]",CABLES,,80.00
KAHA0226,"Harting cable KIT 16 pins (2,5mm²) 25,0 m [10 pieces]",CABLES,,150.00
KAHA0229,"Harting cable KIT 16 pins (2,5mm²) 30,0 m [ 5 pieces]",CABLES,,95.00
KAHA0232,"Harting cable KIT 16 pins (2,5mm²) 50,0 m [ 5 pieces]",CABLES,,150.00
KAHA0455,"Harting 16 pins loom (2,5mm²) 10,0 m 5-way [1 Piece]",CABLES,,35.00
KAHA0456,"Harting 16 pins loom (2,5mm²) 15,0 m 5-way [1 Piece]",CABLES,,40.00
KAHA0457,"Harting 16 pins loom (2,5mm²) 25,0 m 5-way [1 Piece]",CABLES,,60.00
KAHA0460,"Harting 16 pins loom (2,5mm²) 50,0 m 5-way [1 Piece]",CABLES,,150.00
KAHA0300,Harting adaptor 16 pins > 8x schuko (MUV8-1) [1-2 pin],CABLES,,7.50
KAHA0302,Harting adaptor 16 pins in/out> 8x schuko (MUV8-2) [1-2 pin],CABLES,,8.00
KAHA0340,Harting 16 pins connection block,CABLES,,4.50
KAHA0342,Harting adaptor 16 pins > 2x 16 pins (parallel),CABLES,,4.50
KASH0325,Schuko adaptor 16A (8x) > Harting 16 pins [break-in] PIN 1-2,CABLES,,3.50
KAHA0344,"Harting adaptor 16 pins = pin 1,2 > 1,9",CABLES,,2.50
KAHA0345,"Harting adaptor 16 pins = pin 1,9 > 1,2",CABLES,,2.50
KAHA5100,"* 1,9 Harting adaptor 16 pins > 8x schuko (MUV8-1)",CABLES,,7.50
KAHA5102,"* 1,9 Harting adaptor 16 pins in/out > 8x schuko (MUV8-2)",CABLES,,8.00
KASH0327,* Schuko adaptor 16A (8x)> Harting 16 pins [break-in] PIN1-9,CABLES,,3.50
KAXL0265,XLR cable 3 pins proplex AES/EBU KIT 25x (1m-2.5m-5m-10m) 10x 25m+adap.,CABLES,,110.00
KAXL0250,"XLR cable 3 pins 50,0 m proplex AES/EBU reel",CABLES,,8.00
KAXL0260,"XLR cable 3 pins 100,0 m proplex AES/EBU reel",CABLES,,10.00
KAXL0364,XLR adaptor 3 pins [m] > 5 pins [f],CABLES,,1.00
KAXL0560,XLR cable 5 pins proplex KIT 25x (1m-2.5m-5m-10m) 10x 25m+adap.,CABLES,,110.00
KAXL0535,"XLR cable 5 pins 50,0 m proplex reel",CABLES,,7.50
KAXL0539,"XLR cable 5 pins 100,0 m proplex reel",CABLES,,10.00
KAXL0550,XLR adaptor 5 pins [m] > 3 pins [f],CABLES,,1.00
KAXL0874,"Loom 1x Schuko, 4x DMX cable 5 p. M/F, proplex 50,0m [1Pc]",CABLES,,12.50
KAXL0876,"Loom 1x Schuko, 4x DMX cable 5 p. M/F, proplex 100,0m [1Pc]",CABLES,,25.00
KAPC0103,"PowerCON cable + XLR 3 pins 2,5 m",CABLES,,1.75
KAPC0105,"PowerCON cable + XLR 3 pins 5,0 m",CABLES,,2.50
KAPC0114,"PowerCON cable + XLR 3 pins 10,0 m",CABLES,,3.00
KAPC0115,"PowerCON cable + XLR 3 pins 15,0 m",CABLES,,3.50
KAPC0125,"PowerCON cable + XLR 3 pins 25,0 m",CABLES,,4.50
KAPC0230,PowerCON + XLR 5 cable KIT 10x (2.5m-5m-10m) 5x20m+PCB,CABLES,,85.00
KAPC0232,"PowerCON cable + XLR 5 cable KIT 2,5 m [50 Pieces]",CABLES,,87.50
KAPC0234,"PowerCON cable + XLR 5 cable KIT 5,0 m [50 Pieces]",CABLES,,100.00
KAPC0236,"PowerCON cable + XLR 5 cable KIT 10,0 m [40 Pieces]",CABLES,,100.00
KAPC0237,"PowerCON cable + XLR 5 cable KIT 15,0 m [30 Pieces]",CABLES,,75.00
KAPC0238,"PowerCON cable + XLR 5 cable KIT 25,0 m [20 Pieces]",CABLES,,70.00
KAPC0050,PowerCON True1 + XLR 5 cable KIT 10x (0.75m-2.5m-5m-10m) 5x25m,CABLES,,105.00
KAPC0056,"PowerCON True1 + XLR 5 cable KIT 2,5 m [50 pieces]",CABLES,,75.00
KAPC0058,"PowerCON True1 + XLR 5 cable KIT 5,0 m [50 pieces]",CABLES,,100.00
KAPC0060,"PowerCON True1 + XLR 5 cable KIT 10,0 m [40 pieces]",CABLES,,120.00
KAPC0064,"PowerCON True1 + XLR 5 cable KIT 15,0 m [30 pieces]",CABLES,,120.00
KAPC0066,"PowerCON True1 + XLR 5 cable KIT 25,0 m [20 pieces]",CABLES,,100.00
KAET0570,RJ45 / SFTP / Cat5E cable KIT 10x (2.5m-5m-10m) 5x25m+NE8FF,CABLES,,60.00
KAET0567,"RJ45 / SFTP / Cat5E 50,00m Reel [4 Pieces]",CABLES,,20.00
KAET0568,"RJ45 / SFTP / Cat5E 75,00m Reel [4 Pieces]",CABLES,,24.00
KAET0569,"RJ45 / SFTP / Cat5E 100,00m Reel [4 Pieces]",CABLES,,30.00
KAET0352,"Ethercon / SFTP / Cat5E Eurocable 50,00m Reel [4 Pieces]",CABLES,,24.00
KAET0354,"Ethercon / SFTP / Cat5E Eurocable 75,00m Reel [4 Pieces]",CABLES,,40.00
KAET0356,"Ethercon / SFTP / Cat5E Eurocable 100,00m Reel [4 Pieces]",CABLES,,50.00
KAET0462,Ethercon / SFTP / 2x Cat5E Eurocable 50m+ schuko [1pc],CABLES,,15.00
KAET0464,Ethercon / SFTP / 2x Cat5E Eurocable 75m+ schuko [1pc],CABLES,,20.00
KAET0735,Ethercon / SFTP / Cat7 cable KIT 5x 1.0m 10x (2.5m-5m-10m) 5x25m + NE8FFX6-W,CABLES,,95.00
KAET0810,"Ethercon / SFTP / Cat7 pur cable 50,0 m reel [4 pieces]",CABLES,,35.00
KAET0812,"Ethercon / SFTP / Cat7 pur cable 75,0 m reel [4 pieces]",CABLES,,50.00
KAET0814,"Ethercon / SFTP / Cat7 pur cable 100,0 m reel [4 pieces]",CABLES,,60.00
KALK0040,"LK cable 13 pins AES/EBU 5,0 m",CABLES,,4.25
KALK0042,"LK cable 13 pins AES/EBU 10,0 m",CABLES,,6.50
KALK0044,"LK cable 13 pins AES/EBU 15,0 m",CABLES,,7.50
KALK0046,"LK cable 13 pins AES/EBU 25,0 m",CABLES,,8.50
KALK0050,"LK cable 13 pins AES/EBU 50,0 m",CABLES,,12.50
KALK0054,"LK cable 13 pins AES/EBU 100,0 m",CABLES,,25.00
KALK0031,"LK Spin 13 pins [m] > 4x XLR5 [f] spin 0,5 m",CABLES,,5.00
KALK0029,"LK Spin 13 pins [f] > 4x XLR5 [m] spin 0,5 m",CABLES,,5.00
KALK0022,LK adaptor 13 pins box [in/out] > 4x XLR3 [f] + 4x XLR5 [f],CABLES,,11.00
KALK0452,"LK cable 37 pins AES/EBU 5,0 m",CABLES,,8.00
KALK0455,"LK cable 37 pins AES/EBU 10,0 m",CABLES,,12.50
KALK0457,"LK cable 37 pins AES/EBU 15,0 m",CABLES,,15.00
KALK0462,"LK cable 37 pins AES/EBU 25,0 m",CABLES,,20.00
KALK0466,"LK cable 37 pins AES/EBU 50,0 m",CABLES,,27.50
KALK0472,"LK cable 37 pins AES/EBU 100,0 m",CABLES,,40.00
KALK0473,"LK cable 37 pins AES/EBU 150,0 m",CABLES,,60.00
KALK0165,LK adaptor 37 pins [m] > 12x XLR3 [m/f],CABLES,,20.00
KALK0166,LK adaptor 37 pins [in/out] > 12x XLR3 [m/f],CABLES,,25.00
KALK0172,"LK Spin 37 pins [m] > 12x XLR3 [f] IN-spin 0,5m",CABLES,,8.00
KALK0170,"LK Spin 37 pins [f] > 12x XLR3 [m] OUT-spin 0,5 m",CABLES,,8.00
KALK0300,LK adaptor 37 pins [m] > 12x XLR3 [f] + 12x XLR5 [f],CABLES,,20.00
KALK0302,LK adaptor 37 pins [in/out] > 12x XLR3 [f] + 12x XLR5 [f],CABLES,,25.00
KALK0326,"LK Spin 37 pins [f] > 12x XLR5 [m] IN-spin 0,5 m",CABLES,,10.00
KANL4180,"Speakon Cable NL4, Mixed KIT (4x4mm²)",CABLES,,90.00
GEKA0263,MADI Multi 50m (5xMadi+LK37+16A CEE Blue+ 2x Ethercon),CABLES,,75.00
GEKA0265,MADI Multi 100m (5xMadi+Soca+16A CEE Blue+ 2x Ethercon),CABLES,,75.00
KALK0474,Rent-All Loom - LK37 AES/EBU+ 2x Ethercon CAT6 + CEE16A 100m,CABLES,,85.00
GEKA0505,"SC32-5 (LK speaker cable 32x1.5mm² [m/f] 5,0m)",CABLES,,5.00
GEKA0510,"SC32-10 (LK speaker cable 32x1.5mm² [m/f] 10,0m)",CABLES,,7.50
GEKA0525,"SC32-25 (LK speaker cable 32x1.5mm² [m/f] 25,0m)",CABLES,,15.00
GEKA0535,"SC32-35 (LK speaker cable 32x1.5mm² [m/f] 35,0m)",CABLES,,17.50
GEKA0550,"SC32-50 (LK speaker cable 32x1.5mm² [m/f] 50,0m)",CABLES,,25.00
GEKA0596,"SC32-4DO (LK speaker cable SC32 to 4x Ca-Com DO 2,5m)",CABLES,,7.50
GEKA0620,"DO.7 (Cacom speaker cable 8p [m/f] 0,75 m)",CABLES,,3.50
GEKA0624,"DO5 (Cacom speaker cable 8p [m/f] 5,0 m)",CABLES,,4.00
